stockSymbol|best1Bid|best1BidVol|best2Bid|best2BidVol|best3Bid|best3BidVol|best4Bid|best4BidVol|best5Bid|best5BidVol|best6Bid|best6BidVol|best7Bid|best7BidVol|best8Bid|best8BidVol|best9Bid|best9BidVol|best10Bid|best10BidVol|best1Offer|best1OfferVol|best2Offer|best2OfferVol|best3Offer|best3OfferVol|best4Offer|best4OfferVol|best5Offer|best5OfferVol|best6Offer|best6OfferVol|best7Offer|best7OfferVol|best8Offer|best8OfferVol|best9Offer|best9OfferVol|best10Offer|best10OfferVol|matchedPrice|matchedVolume|highest|exchange|lowest|avgPrice|buyForeignQtty|buyForeignValue|sellForeignQtty|sellForeignValue|priceChange|priceChangePercent|nmTotalTradedQty|nmTotalTradedValue|currentBidQty|currentOfferQty|openInterest|ceiling|floor|refPrice|maturityDate|session|caStatus|remainForeignQtty|stockType|tradingStatus|lastTradingDate|coveredWarrantType|underlyingSymbol|exercisePrice|listedShare|issuerName|issueDate|openPrice|lastMatchedPrice|prevINAV|iNAV|iNAVChange|iNAVChangePercent|iIndex|maturityTime|ptBestBidPrice|ptBestBidQtty|ptTotalBidQtty|ptBestOfferPrice|ptBestOfferQtty|ptMatchQtty|ptMatchPrice|ptMaxPrice|ptMaxQtty|ptMinPrice|ptMinQtty|ptTotalTradedQtty|ptTotalTradedValue|f1|f2|f3|f4|f5|lastTradedTime
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3737857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653870066|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3740257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653873487|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3741557||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653878202|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3751257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893061|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3756257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893062|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3756357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893062|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3756957||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893062|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3757157||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893063|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3758157||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893063|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3761357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893063|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3762357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893064|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3772357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893064|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3773757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893064|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3778757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893064|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3779357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893130|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3780357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893130|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3780857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893131|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3781357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893131|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3781657||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893132|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3783657||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893132|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3784957||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893658|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3785057||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653893659|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3787057||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653899969|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3787957||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653911488|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3788157||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653911489|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3788257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653911489|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3788457||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653911489|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3789757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653917006|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3791757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923721|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3792057||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923724|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3793257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923725|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3793357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923725|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3793457||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923725|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3794057||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923726|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3794357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923726|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3795357||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923726|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3795857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653923726|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3796257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931091|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3796757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931094|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3796857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931095|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3797857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931095|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3798257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931096|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3798757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931096|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3798857||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931097|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3798957||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931097|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3799057||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931097|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3799157||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931098|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3799257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653931305|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3799557||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934436|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3800657||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934439|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3801657||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934440|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3801757||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934440|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3802257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934441|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3803257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934441|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2884400||3804257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653934442|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3804257||||||||""||||""|""|""|1777245512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653948915|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3804257||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653948918|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3805657||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653949404|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3805857||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956063|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3805957||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956067|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3806357||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956068|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3806457||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956231|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3806657||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956232|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3806957||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653956232|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3808957||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653961012|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3810357||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653968329|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2885400||3815357||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653968336|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2886400||3815357||||||||""||||""|""|""|1777244512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653975699|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2886400||3815357||||||||""||||""|""|""|1777243512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653975701|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2887200||3815357||||||||""||||""|""|""|1777243512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653981036|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2887200||3815357||||||||""||||""|""|""|1777242712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653981044|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2887200||3815357||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653986076|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3815357||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653986237|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3815757||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653987685|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3815857||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653987690|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3816057||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653987690|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3816757||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653987691|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3818757||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653991973|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2889200||3820057||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743653994941|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890200||3820057||||||||""||||""|""|""|1777240712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654002039|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890200||3820057||||||||""||||""|""|""|1777239712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654002042|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890200||3821457||||||||""||||""|""|""|1777239712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654007590|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890200||3821457||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654020486|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3821457||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654020488|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3821957||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654021873|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3822457||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654021876|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3823457||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654021876|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3824857||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654025536|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3825157||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654028153|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3826057||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654029774|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3830157||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654029776|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3831457||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654034032|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3832857||||||||""||||""|""|""|1777239512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654045665|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890400||3832857||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654049676|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3832857||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654049677|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3834357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654053074|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3834857||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654053077|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3836257||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654063918|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3836357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654074178|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3837557||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654074178|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3838257||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654082955|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3838657||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654082961|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3838757||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654083197|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3839557||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654083197|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3840957||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654083716|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3845957||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654094444|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3850957||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654097299|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890500||3852357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654101985|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2890800||3852357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109870|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891200||3852357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109873|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3852357||||||||""||||""|""|""|1777239412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109874|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3852357||||||||""||||""|""|""|1777239112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109874|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3852357||||||||""||||""|""|""|1777238712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109874|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3852357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654109874|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3853657||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654112981|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3855657||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654114011|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3857057||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654121149|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3857157||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654136099|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3858557||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654140118|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3860557||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654144080|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3861957||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654152358|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3871957||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654154190|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3873357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654158995|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3875357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654174881|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3876757||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654178603|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3886757||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654179903|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3888057||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654191289|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3889457||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654197908|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3899457||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654201631|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3901457||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654204844|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3902857||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654216623|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3904357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222539|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3904757||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222541|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3906757||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222541|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3907257||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222542|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3908457||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222543|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3908557||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222543|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3908957||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654222824|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3909057||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226012|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3909257||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226019|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3909357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226022|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3910357||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226024|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3910457||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226026|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3910657||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226027|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3910757||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226028|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3918957||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654226029|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||2891500||3926257||||||||""||||""|""|""|1777238412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743654228142|||||
